,Gender,Age,Attendance (%),Midterm_Score,Final_Score,Assignments_Avg,Quizzes_Avg,Participation_Score,Projects_Score,Total_Score,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Stress_Level (1-10),Sleep_Hours_per_Night,Grade
2521,0,22,50.22,58.67,57.6,,66.99,2.85,77.61,83.74,27.3,1,1,8,4.2,3
2522,0,24,55.66,53.38,79.73,87.53,73.75,9.59,87.0,94.82,12.0,0,1,8,4.7,2
2523,1,22,91.68,86.67,69.29,94.17,80.78,7.54,96.95,72.72,26.4,0,0,7,5.3,1
2524,1,20,79.05,81.85,45.85,59.32,64.21,9.24,65.97,75.45,28.0,0,1,4,8.6,3
2525,1,24,77.95,64.56,84.45,96.71,88.28,2.53,57.51,97.43,20.6,0,1,4,6.6,1
2526,1,21,86.05,60.48,84.02,53.06,96.03,6.14,59.5,86.05,7.7,0,0,10,4.6,1
2527,1,19,72.62,58.31,44.5,54.64,75.53,1.81,56.09,53.85,5.8,0,1,4,8.8,1
2528,1,23,58.05,56.36,63.97,82.97,75.35,8.45,73.1,91.2,19.5,1,1,4,5.4,2
2529,1,21,99.48,97.07,48.64,97.91,68.38,0.47,56.18,78.01,10.1,0,1,9,7.7,1
2530,0,24,64.11,81.76,68.26,81.93,51.47,4.8,83.38,63.03,9.5,1,1,2,6.2,3
2531,1,24,89.89,42.55,50.45,55.28,76.34,2.31,57.83,74.26,27.8,1,1,4,8.4,1
2532,1,24,63.49,47.5,93.97,67.42,73.19,0.75,97.75,73.19,6.7,0,1,6,4.7,3
2533,1,19,,41.78,44.9,66.84,62.21,0.5,99.48,61.3,16.1,0,1,2,8.2,1
2534,1,21,62.04,55.14,64.31,54.14,97.95,5.07,60.73,80.23,6.0,1,1,1,7.9,1
2535,0,21,96.23,96.2,79.57,62.97,56.21,1.94,74.82,94.94,11.2,0,1,6,6.2,1
2536,0,21,72.93,72.47,58.87,59.9,50.32,4.8,57.67,83.28,14.8,1,1,8,8.9,2
2537,1,23,84.03,56.98,97.66,67.96,72.15,4.22,96.91,65.84,27.9,0,1,3,4.9,2
2538,1,19,56.56,97.08,54.15,73.88,79.46,4.55,88.51,65.21,28.4,1,0,10,6.8,3
2539,1,18,53.84,44.94,78.85,52.89,52.55,0.11,62.22,52.28,16.2,0,1,5,8.3,2
2540,0,19,74.55,72.63,89.89,,60.14,8.91,75.75,60.11,24.0,0,1,8,6.6,2
2541,1,24,75.77,72.1,71.43,99.55,87.39,0.81,85.23,52.79,21.4,1,0,8,7.7,2
2542,1,23,63.03,99.97,55.11,54.18,53.15,3.13,67.74,58.11,6.1,0,1,7,7.1,1
2543,1,20,73.48,61.62,86.57,67.44,97.13,4.84,70.75,78.93,25.3,1,1,8,4.3,1
2544,1,20,68.29,56.32,55.7,93.11,62.67,9.11,95.36,59.86,9.1,0,1,10,9.0,1
2545,1,22,56.24,81.85,98.07,86.44,98.03,1.63,99.75,65.68,12.1,0,1,8,7.2,2
2546,0,22,86.32,77.95,53.46,56.33,72.35,8.23,72.36,97.44,12.8,0,1,10,7.8,1
2547,0,19,89.64,98.32,60.76,58.83,53.74,1.5,95.49,54.66,29.3,0,1,3,7.2,1
2548,1,21,,41.26,73.14,81.82,50.91,6.27,99.43,56.79,18.8,0,1,9,6.8,1
2549,0,22,78.8,87.11,44.23,95.83,78.58,2.57,68.15,70.38,8.2,0,0,10,8.8,1
2550,1,22,,65.35,96.69,89.59,52.13,3.17,69.32,99.72,28.7,1,1,7,7.0,1
2551,1,24,87.31,99.83,64.35,77.45,51.29,6.37,85.68,99.55,29.4,1,1,7,5.5,1
2552,1,19,73.47,97.25,62.13,74.27,97.15,9.0,97.37,63.45,28.8,0,1,9,6.6,1
2553,1,22,83.54,96.35,69.97,68.89,96.36,7.05,97.96,80.89,12.9,1,1,5,7.1,2
2554,0,23,60.96,40.36,89.12,93.03,78.37,7.74,74.43,64.18,19.4,0,1,5,8.8,2
2555,0,21,80.42,61.29,96.99,95.23,63.51,8.18,56.3,92.9,10.2,0,1,2,8.1,2
2556,0,21,73.56,50.27,88.66,72.19,88.88,8.69,54.06,56.12,12.2,0,0,3,9.0,3
2557,0,18,54.14,98.99,47.34,97.97,96.59,8.22,95.06,83.69,8.2,0,1,7,7.0,2
2558,0,22,81.85,53.83,64.56,90.14,69.76,0.48,73.97,86.53,15.5,0,1,3,7.6,3
2559,1,18,71.34,56.72,42.58,95.92,95.07,8.37,58.75,65.44,8.2,1,1,8,5.1,1
2560,0,18,82.81,64.68,68.19,66.92,57.48,1.3,63.49,85.23,16.1,0,1,2,7.5,3
2561,0,22,58.64,50.97,72.26,76.22,52.57,4.71,99.31,66.46,16.5,0,1,1,7.4,2
2562,1,20,79.4,85.18,48.78,56.51,89.01,9.64,64.85,64.55,15.0,1,1,3,4.3,1
2563,1,22,61.78,48.1,63.74,,98.58,0.38,88.21,92.85,14.7,0,1,4,7.5,2
2564,0,18,61.79,67.05,48.73,74.46,97.14,7.71,78.81,55.67,19.6,0,1,7,5.7,1
2565,1,19,,66.75,72.06,87.67,91.89,8.85,59.8,54.91,15.0,0,1,6,5.9,1
2566,0,23,56.64,77.45,62.5,77.8,99.75,0.12,74.46,75.88,18.2,0,1,9,7.8,2
2567,1,23,89.11,81.94,56.71,97.63,60.57,5.51,80.04,62.36,28.1,0,1,6,5.7,1
2568,0,23,67.51,60.54,94.71,57.99,99.86,7.29,67.3,81.05,14.0,0,0,4,8.3,1
2569,0,23,,56.73,64.58,74.23,96.65,7.85,72.61,86.31,28.1,1,1,2,8.0,2
2570,1,24,76.78,86.09,92.16,,82.37,7.4,57.53,63.89,15.9,0,1,5,7.5,1
2571,1,22,98.3,57.2,70.99,95.02,88.4,10.0,56.62,65.96,9.5,0,1,10,4.6,1
2572,0,23,81.13,68.62,70.98,54.29,59.27,4.07,52.83,93.46,12.8,0,1,8,4.8,3
2573,1,24,57.23,40.68,54.9,53.18,97.2,1.6,72.91,62.84,5.6,0,1,10,6.5,2
2574,1,24,93.59,74.77,60.56,91.09,60.71,1.44,63.22,98.52,18.8,0,1,1,5.8,1
2575,1,21,66.74,81.6,54.19,86.28,92.48,6.19,83.35,75.13,23.8,0,1,9,5.6,3
2576,1,22,52.67,57.96,60.95,78.59,93.51,1.22,73.02,69.3,20.8,0,1,4,8.6,2
2577,0,24,,44.56,94.29,75.56,56.81,9.93,89.51,80.13,29.8,0,1,3,5.9,2
2578,0,23,78.91,90.31,75.04,78.38,99.62,9.74,89.47,52.03,14.4,0,1,5,5.5,3
2579,1,20,77.67,93.14,76.99,97.53,81.96,1.22,59.52,98.67,20.8,1,1,2,8.6,2
2580,1,19,53.36,45.82,99.36,62.84,95.79,9.77,83.37,65.01,15.0,0,1,4,6.5,2
2581,1,21,57.37,60.73,63.33,60.91,79.22,6.44,67.27,97.3,5.2,0,1,3,8.0,2
2582,1,21,,82.24,66.66,,91.59,2.97,92.61,91.42,9.7,0,1,5,8.7,3
2583,1,21,57.43,53.81,74.71,70.38,67.36,4.71,53.68,87.98,28.0,0,1,7,4.0,2
2584,1,21,63.58,94.75,40.57,82.25,85.03,3.91,50.09,67.29,19.5,0,1,4,8.7,1
2585,1,24,75.38,64.61,56.45,57.07,68.17,0.36,63.81,54.7,13.4,0,1,2,4.3,3
2586,1,22,85.09,77.65,44.93,,83.53,8.77,70.92,60.21,15.7,0,1,4,4.1,1
2587,0,18,87.38,40.51,68.51,80.07,55.8,9.06,66.23,64.1,17.3,0,1,4,8.9,1
2588,1,19,64.94,49.81,65.84,80.82,96.45,0.22,82.42,71.48,27.2,0,1,9,6.6,1
2589,1,19,91.86,52.84,68.35,63.72,95.09,1.28,98.63,69.94,7.0,0,1,1,7.2,1
2590,1,20,93.86,98.49,94.64,64.65,62.71,2.54,85.92,98.84,14.1,0,1,10,7.2,1
2591,1,19,95.06,81.59,51.88,91.05,95.43,5.63,60.84,69.15,28.7,0,1,6,4.9,1
2592,1,22,90.65,73.2,56.45,65.51,68.84,4.69,83.85,76.91,29.8,1,1,7,6.6,1
2593,0,19,75.72,50.29,52.5,60.94,83.33,2.57,77.65,89.64,8.3,1,1,4,5.1,3
2594,1,23,,89.61,49.49,79.7,53.59,6.06,58.88,59.82,28.5,1,1,8,6.2,1
2595,0,20,91.15,98.25,89.59,84.51,83.37,3.26,92.61,89.13,7.9,0,1,8,4.4,1
2596,0,21,52.58,66.51,80.37,83.18,64.77,5.02,82.43,51.03,26.6,1,1,8,5.8,3
2597,0,20,60.66,91.13,76.05,92.32,54.09,5.74,79.9,60.35,11.7,0,1,2,6.3,3
2598,1,19,83.79,73.31,98.89,80.62,51.96,9.19,57.34,76.47,20.7,0,1,3,7.8,2
2599,0,22,78.26,69.37,82.29,50.86,65.93,8.97,87.55,64.64,28.1,0,1,10,5.2,3
2600,1,22,78.82,94.9,53.83,97.0,99.73,0.67,81.5,96.2,22.2,0,1,10,8.9,2
2601,1,20,94.97,86.8,86.74,70.28,88.77,6.96,88.49,97.89,9.2,0,1,8,4.6,1
2602,1,24,52.01,53.18,58.88,,84.42,2.09,60.07,95.66,15.1,0,0,1,7.6,2
2603,0,22,67.96,43.68,44.49,62.01,64.76,9.79,82.38,58.1,12.5,1,1,6,4.9,2
2604,1,20,82.41,99.04,72.51,54.77,89.0,9.31,63.9,89.19,13.4,0,1,5,4.3,1
2605,1,22,93.56,83.73,67.46,58.46,90.58,7.49,61.97,54.62,29.5,1,1,8,8.5,1
2606,0,18,81.37,98.81,84.99,,73.7,9.8,94.32,82.35,6.0,0,1,10,8.3,2
2607,1,24,74.06,72.54,62.94,95.24,52.01,5.32,89.32,81.35,19.8,1,1,10,8.6,2
2608,0,19,95.63,89.6,53.29,,54.32,0.96,77.6,94.46,21.4,1,1,2,5.4,1
2609,0,19,57.83,55.45,99.05,,54.43,8.99,84.0,93.01,10.0,0,0,10,8.4,2
2610,0,23,99.73,63.2,44.71,99.92,59.54,9.74,95.47,80.45,5.7,0,1,2,5.8,1
2611,1,20,75.35,57.76,47.04,79.31,82.46,9.71,81.63,84.86,22.6,1,1,3,6.8,1
2612,0,20,86.5,45.54,78.29,80.47,64.95,3.3,92.36,54.42,27.0,1,1,8,5.6,1
2613,0,23,64.12,62.46,40.62,82.61,92.31,1.52,57.02,86.65,7.7,1,1,4,6.4,2
2614,0,19,93.67,55.57,70.63,66.23,64.5,5.24,89.6,91.33,12.5,0,1,2,4.3,1
2615,0,22,57.17,64.87,77.49,70.0,55.55,6.8,67.02,70.55,16.8,1,0,9,8.0,3
2616,1,20,51.03,70.24,62.48,64.54,61.69,9.29,55.77,95.08,25.4,0,1,5,8.8,2
2617,1,22,63.27,80.15,81.53,64.34,70.48,1.11,61.48,66.37,20.6,0,1,3,5.1,1
2618,1,18,77.44,61.96,87.61,60.75,51.43,8.31,76.57,61.74,22.8,0,1,10,5.9,2
2619,0,20,57.18,58.67,43.19,54.15,56.06,3.2,61.46,69.07,12.7,0,1,8,8.1,2
2620,0,21,,64.88,88.77,57.89,89.05,4.83,51.1,83.11,20.3,0,1,4,6.7,1
2621,0,18,60.15,56.56,56.07,89.39,57.83,6.82,81.49,51.23,13.8,1,1,2,8.1,2
2622,1,20,60.45,74.65,53.59,68.01,88.21,1.85,57.36,89.73,19.0,1,1,8,4.4,2
2623,1,24,74.0,92.06,64.71,63.92,63.86,4.4,93.05,61.28,6.2,0,1,3,5.6,3
2624,1,21,95.81,42.82,68.35,88.75,55.93,5.15,94.37,67.99,12.4,0,1,10,6.5,1
2625,1,24,66.72,85.51,88.63,95.65,71.06,0.07,82.04,90.51,10.8,1,1,5,7.3,1
2626,0,23,89.32,99.84,63.74,73.71,70.08,7.42,84.36,50.03,13.2,0,1,2,7.0,1
2627,1,22,85.46,81.74,46.26,58.83,91.35,2.79,86.13,73.63,8.5,0,1,4,8.4,1
2628,0,21,,77.22,70.23,71.9,53.55,5.72,61.11,77.87,29.0,1,0,3,8.3,2
2629,1,19,69.8,55.57,43.77,98.16,71.83,5.24,96.71,89.31,11.5,1,1,3,4.1,1
2630,0,20,79.99,85.08,85.4,90.37,70.87,1.79,53.75,82.88,29.3,0,1,1,4.3,1
2631,1,24,72.41,67.11,91.03,,57.66,9.71,55.07,61.81,19.6,1,1,4,6.3,2
2632,1,23,76.82,94.76,60.94,63.11,50.42,1.77,54.88,72.48,28.1,0,1,5,5.6,2
2633,1,18,55.77,73.84,78.74,60.81,77.56,6.75,80.01,80.25,27.1,0,1,8,5.1,2
2634,0,22,75.21,74.54,81.93,,86.13,3.18,92.85,99.36,18.5,1,1,5,7.9,2
2635,1,18,64.78,78.64,59.26,67.46,59.23,0.95,99.56,64.46,29.0,0,1,3,8.8,1
2636,0,24,73.39,87.35,78.15,97.06,71.5,6.51,74.32,59.53,18.5,0,1,3,5.9,2
2637,0,21,52.16,83.21,68.63,52.0,73.03,7.04,88.34,82.4,18.1,0,1,5,6.6,2
2638,0,22,73.6,56.88,79.25,96.58,68.57,2.52,64.02,84.48,15.8,0,1,8,8.4,2
2639,0,22,90.78,78.63,79.92,88.3,90.89,7.65,53.69,61.13,7.5,0,1,7,6.8,1
2640,0,24,97.33,70.48,84.54,58.46,84.45,9.69,79.98,50.07,19.6,0,1,9,6.6,1
2641,0,23,63.45,95.92,92.42,,63.71,9.78,72.65,71.73,17.5,0,0,2,6.6,2
2642,0,20,66.4,77.39,70.31,79.39,58.03,7.06,97.73,89.34,16.7,0,1,6,4.5,2
2643,1,19,77.07,59.12,66.58,90.36,64.7,5.17,51.26,75.81,10.8,0,1,4,4.6,1
2644,0,21,70.42,41.53,87.09,70.34,80.59,4.99,85.97,69.85,18.8,1,1,5,8.6,3
2645,1,20,76.65,63.24,47.76,51.48,89.9,0.29,52.03,71.61,6.3,0,0,5,4.4,2
2646,1,24,92.13,92.85,67.68,95.76,79.0,7.21,76.6,70.24,21.7,0,1,8,6.3,1
2647,1,20,73.21,83.45,79.62,53.73,64.34,1.61,53.19,55.58,13.8,0,1,2,6.0,1
2648,1,23,86.54,47.78,64.35,90.83,55.37,9.31,51.32,91.81,20.2,0,1,2,7.1,1
2649,1,21,80.63,83.01,77.93,95.71,87.3,2.64,93.38,75.92,18.6,0,1,6,4.1,3
2650,1,22,86.72,67.64,56.3,58.14,62.89,8.69,74.2,87.48,5.1,0,0,1,5.9,1
2651,1,21,72.34,46.88,73.23,86.68,68.86,0.28,66.96,54.37,20.4,0,1,8,7.1,1
2652,0,19,89.85,60.27,61.61,,80.68,6.62,60.87,75.6,7.1,0,1,3,8.2,1
2653,1,24,61.76,50.97,86.1,83.84,68.56,3.76,80.61,83.37,20.6,0,1,8,8.4,2
2654,1,21,82.62,59.65,89.14,88.22,74.33,8.3,54.4,88.74,13.3,0,1,2,6.1,3
2655,0,19,,62.28,92.57,60.77,95.11,5.44,80.24,54.06,15.1,0,1,6,4.0,1
2656,1,22,50.76,79.08,72.69,66.67,50.56,6.23,81.82,72.18,24.8,0,1,6,5.9,2
2657,1,18,50.03,90.66,94.37,93.88,99.93,5.73,65.45,80.87,22.0,1,1,9,8.7,3
2658,0,24,97.42,60.38,65.43,95.86,99.41,0.19,94.16,86.99,29.7,0,0,1,8.1,1
2659,0,18,94.16,76.92,78.45,57.43,79.86,2.95,69.35,90.35,25.4,0,1,2,6.5,1
2660,1,22,96.1,78.05,85.12,,69.96,0.86,93.09,85.82,27.6,0,1,9,5.0,1
2661,0,20,90.11,72.61,56.84,55.58,53.5,1.5,84.57,73.79,6.8,0,1,4,8.7,1
2662,1,22,79.5,51.2,72.43,85.53,78.67,7.06,68.24,64.16,5.5,0,1,4,6.4,3
2663,1,21,77.58,90.26,46.29,95.65,82.96,7.86,92.51,53.29,14.8,1,0,7,5.3,1
2664,1,21,52.68,42.57,41.45,67.42,65.92,5.14,86.42,99.94,29.3,1,1,3,7.5,2
2665,0,24,75.15,80.13,72.25,91.35,50.46,5.53,75.18,70.14,13.7,0,0,1,7.2,1
2666,1,20,51.39,60.13,98.58,60.2,91.9,7.25,60.25,73.15,27.2,1,1,8,7.3,2
2667,0,20,53.61,86.46,90.46,,75.26,4.2,96.75,56.65,9.1,1,1,4,7.5,2
2668,0,23,50.49,40.19,45.29,62.74,84.1,8.67,95.5,56.77,20.6,0,1,1,8.1,2
2669,0,18,85.13,49.59,54.71,69.93,85.07,1.36,55.02,63.29,20.6,0,1,4,5.5,1
2670,0,22,98.58,61.05,42.61,80.29,58.26,5.24,64.42,70.3,29.6,0,0,9,6.9,1
2671,1,18,50.04,95.34,67.08,68.0,61.95,6.43,93.75,58.84,12.8,0,1,5,4.9,2
2672,1,22,80.95,78.25,69.55,53.95,88.07,6.91,94.44,68.57,21.7,0,1,5,7.1,3
2673,0,24,,67.44,45.73,98.84,69.63,0.27,72.81,98.26,18.2,0,1,10,7.7,2
2674,1,22,72.5,50.92,83.75,99.42,60.2,3.77,57.4,50.5,23.0,0,1,4,5.3,2
2675,1,21,,60.85,43.59,52.71,71.63,6.21,62.83,63.31,7.3,0,1,8,7.6,2
2676,0,18,75.19,40.1,51.51,80.16,64.69,0.48,57.82,79.24,8.3,0,1,10,8.9,1
2677,1,23,,73.07,64.87,75.46,74.43,4.93,62.38,91.65,7.6,0,1,1,6.3,2
2678,0,21,52.33,93.41,87.93,83.86,83.62,9.36,87.7,72.27,21.4,1,1,2,8.0,2
2679,1,20,61.71,76.09,79.13,51.03,98.34,9.55,69.17,93.31,26.1,1,0,2,5.5,2
2680,0,23,96.87,94.34,53.79,55.83,99.11,5.98,62.77,65.52,6.6,0,1,8,6.9,1
2681,0,21,93.58,76.38,58.36,62.04,89.85,5.28,74.99,82.84,5.1,0,1,8,5.0,1
2682,0,23,65.42,81.66,65.77,99.81,71.13,6.67,56.56,98.51,26.5,0,1,8,6.6,1
2683,0,23,58.47,90.48,94.17,84.47,69.79,7.62,93.39,55.26,22.4,0,1,9,7.0,2
2684,1,19,,45.73,81.98,57.09,70.57,8.95,56.53,57.06,20.3,0,1,1,5.0,1
2685,0,18,72.79,61.37,71.63,51.12,58.03,3.24,70.84,78.45,9.3,0,1,5,5.8,1
2686,0,21,80.16,56.44,45.22,92.21,51.96,4.05,99.38,82.2,11.4,0,1,3,6.2,1
2687,0,20,94.2,79.24,66.03,,53.2,1.92,82.66,70.71,23.2,0,1,6,7.0,1
2688,0,21,91.35,70.87,59.58,60.14,69.36,3.83,86.21,60.16,22.1,0,1,9,4.1,1
2689,0,19,55.79,72.04,75.39,55.04,85.89,4.52,66.95,73.43,22.4,0,1,3,5.0,2
2690,1,20,98.1,91.67,45.47,57.23,76.34,1.39,55.65,77.58,15.7,0,1,9,7.8,1
2691,0,23,52.53,90.43,73.53,91.05,79.18,8.85,89.76,59.6,26.0,0,1,4,7.6,2
2692,1,21,79.18,64.39,42.0,,89.38,2.93,85.69,83.79,25.5,0,1,10,5.4,2
2693,0,24,91.41,67.92,99.67,70.37,74.31,4.72,96.24,65.14,14.9,1,1,8,5.3,1
2694,1,18,93.78,84.8,68.45,80.98,81.0,3.76,59.14,90.62,10.3,0,1,8,8.3,1
2695,1,18,86.72,63.93,91.07,81.0,66.88,6.14,77.57,52.37,25.3,0,1,2,8.6,1
2696,0,24,82.42,98.21,69.95,94.86,90.81,3.06,80.75,56.29,17.4,1,1,4,6.9,2
2697,0,22,80.81,62.75,48.63,,98.72,1.51,55.55,90.53,7.5,1,1,9,6.1,1
2698,0,24,93.59,77.11,87.99,60.46,71.62,9.31,57.13,55.51,20.5,0,1,3,6.9,1
2699,0,21,60.23,97.24,92.35,59.11,82.16,2.02,63.31,96.39,20.2,0,0,8,4.4,3
2700,1,19,51.91,45.67,73.96,80.12,95.9,3.73,93.24,81.93,27.3,1,0,4,4.3,3
2701,0,23,61.72,48.89,74.08,,96.07,7.62,67.22,72.05,21.5,0,1,7,4.7,1
2702,1,23,63.45,75.57,71.63,58.07,80.2,6.18,71.55,70.22,29.2,1,1,5,9.0,1
2703,1,20,50.07,51.46,64.52,95.28,68.21,9.6,73.87,94.78,5.5,1,1,7,6.3,2
2704,0,21,65.68,81.94,66.27,86.34,88.38,1.16,80.83,85.45,5.8,0,1,2,7.3,3
2705,0,19,75.35,92.44,52.39,86.26,96.47,1.98,66.48,96.07,24.1,1,0,10,8.7,2
2706,1,22,59.42,54.86,57.94,68.17,52.32,9.91,67.61,64.31,13.7,0,1,4,5.4,2
2707,0,24,89.61,76.5,80.07,73.04,59.94,4.99,62.13,52.35,11.2,0,1,9,5.6,1
2708,0,21,91.59,73.65,96.36,79.52,95.4,6.07,85.66,99.1,29.8,0,0,10,5.6,1
2709,0,23,82.74,92.08,87.17,60.69,61.9,3.31,90.86,84.35,25.2,1,1,2,6.3,2
2710,1,24,99.16,72.39,52.85,69.57,79.68,6.29,55.78,59.19,25.0,1,1,1,5.9,1
2711,1,20,86.63,80.79,46.04,94.93,88.78,5.79,55.45,69.31,29.6,1,1,7,7.3,1
2712,1,19,63.39,60.21,85.79,,81.49,6.93,87.65,93.74,26.3,0,0,9,7.5,2
2713,0,22,54.06,79.86,67.26,69.03,56.54,8.97,75.03,95.34,5.3,0,1,2,4.8,3
2714,1,20,87.26,90.04,89.64,87.41,98.35,1.36,52.53,75.58,21.1,1,1,6,4.2,1
2715,1,18,90.04,74.69,62.41,70.07,78.24,2.44,54.36,99.31,22.5,1,1,5,5.0,1
2716,0,23,51.21,62.97,44.49,73.39,99.54,4.49,78.15,77.57,7.2,0,1,2,5.7,3
2717,0,24,83.06,84.52,92.03,88.15,65.02,5.1,63.13,95.73,26.5,0,1,5,4.8,2
2718,0,21,73.56,62.94,41.83,79.51,64.88,6.16,66.06,81.22,13.2,0,1,4,5.2,1
2719,1,21,53.07,52.55,62.24,85.82,58.57,6.15,86.68,55.26,26.3,0,1,2,6.6,2
2720,0,23,52.46,40.94,85.62,72.64,83.9,5.78,50.48,56.42,17.9,1,1,2,6.5,2
2721,0,22,50.37,77.25,43.62,58.27,83.6,2.51,97.89,52.45,9.8,0,1,4,8.2,2
2722,1,22,79.9,80.49,50.45,,99.53,3.71,83.05,54.1,20.5,0,1,2,7.7,3
2723,0,20,97.66,46.4,57.55,,52.24,1.98,67.63,59.44,27.8,1,1,10,4.8,1
2724,0,24,92.24,60.49,47.41,50.8,52.49,3.82,62.57,77.26,17.4,0,1,8,7.0,1
2725,1,19,57.88,91.47,69.74,80.6,63.58,3.26,54.8,69.04,18.7,0,1,2,5.6,2
2726,0,24,60.14,50.06,90.48,90.08,65.97,1.8,62.01,84.88,6.9,1,1,9,7.0,2
2727,0,24,77.04,63.06,89.55,,90.12,0.47,93.85,77.48,12.9,0,1,10,7.8,3
2728,1,20,89.39,81.21,50.84,68.7,84.0,9.79,71.1,50.42,9.3,1,1,8,8.3,1
2729,0,22,57.28,60.5,49.2,71.3,85.24,7.92,71.14,54.31,20.3,1,1,8,6.8,2
2730,1,23,70.46,46.54,83.28,90.02,85.04,7.79,59.17,92.32,22.3,0,1,10,5.5,1
2731,1,24,59.16,94.2,44.79,53.04,53.75,1.02,71.22,76.96,8.0,0,1,8,6.6,2
2732,0,24,91.55,44.42,52.89,,78.22,3.0,54.4,98.94,17.8,0,1,2,5.9,1
2733,1,24,,72.35,57.17,87.67,89.42,4.52,71.18,61.85,27.8,0,1,1,5.9,2
2734,1,22,93.82,83.85,54.08,65.42,92.96,7.53,59.55,74.17,13.6,0,1,8,5.2,1
2735,1,19,61.3,86.76,48.77,72.7,66.48,3.97,73.48,71.7,26.6,1,1,10,5.2,3
2736,1,20,69.78,79.79,95.82,78.43,89.49,4.15,53.1,93.01,26.7,1,1,3,5.0,1
2737,1,18,74.97,60.82,80.75,73.18,61.13,1.38,75.44,82.51,19.3,0,1,5,5.9,2
2738,0,19,61.37,65.71,55.03,87.54,95.67,4.24,96.11,73.19,28.8,1,1,10,4.6,2
2739,0,19,52.01,58.58,57.5,51.85,74.17,9.15,65.68,99.01,7.6,0,0,4,8.2,2
2740,1,22,54.53,67.15,90.59,93.61,62.19,2.17,59.23,52.23,19.7,0,1,9,7.7,2
2741,1,19,97.97,47.46,43.98,88.94,60.9,4.74,59.21,54.54,14.6,0,0,5,7.1,1
2742,0,24,84.18,97.74,59.95,56.61,75.8,7.58,97.37,64.23,10.8,0,1,1,7.8,1
2743,1,22,,70.8,80.73,84.33,95.11,1.22,68.07,64.09,21.4,0,1,7,7.0,1
2744,0,23,93.74,95.3,79.74,67.54,98.93,0.68,67.21,82.07,23.2,1,1,7,5.1,1
2745,0,23,63.3,71.04,50.76,64.92,98.77,4.31,99.27,86.94,28.7,0,1,1,8.9,2
2746,0,24,,95.05,72.52,88.33,74.12,4.3,61.51,60.7,14.9,1,1,10,6.9,2
2747,1,19,98.44,73.93,63.04,,60.7,0.79,96.4,78.79,15.6,0,1,4,8.9,1
2748,0,18,74.51,49.89,48.89,63.99,54.34,7.55,86.49,98.05,29.1,1,1,6,7.1,2
2749,0,22,80.81,65.02,90.01,60.98,81.59,3.0,92.33,58.28,8.9,0,1,9,5.9,1
2750,1,21,76.74,76.18,82.56,65.24,56.63,0.46,69.61,55.32,28.6,0,0,7,4.5,2
2751,0,18,84.48,63.65,49.38,90.94,74.33,8.52,72.13,64.09,9.9,0,1,7,7.1,1
2752,0,23,75.93,92.21,83.09,84.12,88.8,3.97,86.3,78.38,13.8,0,1,10,4.9,2
2753,1,21,,55.44,57.45,,55.96,6.29,84.74,77.35,28.4,0,1,9,9.0,1
2754,1,20,76.11,78.39,50.83,65.83,60.69,6.81,84.52,81.74,7.5,1,1,9,7.7,2
2755,1,21,60.0,71.52,77.06,57.24,64.14,3.11,51.12,70.56,12.9,0,1,9,7.7,1
2756,1,20,64.1,82.04,60.3,94.72,99.22,9.03,65.42,72.49,28.2,0,1,2,6.1,2
2757,1,22,90.62,83.09,58.2,52.83,92.01,1.96,89.53,63.76,16.9,0,1,7,6.7,1
2758,1,18,78.59,89.05,64.78,69.42,51.75,2.42,77.86,98.47,23.5,0,1,9,7.6,1
2759,1,24,57.03,53.32,78.8,96.39,92.32,6.71,97.46,93.28,14.4,0,1,5,4.7,3
2760,1,19,85.08,86.42,78.22,65.27,63.27,0.61,51.99,89.25,20.4,0,1,6,6.0,1
2761,0,22,78.61,92.56,71.28,85.82,95.7,0.91,66.26,72.96,13.3,0,1,5,5.7,3
2762,1,23,,45.5,40.4,90.75,57.29,4.37,51.5,98.75,8.6,0,1,1,7.0,2
2763,0,18,83.32,47.23,65.29,98.1,71.79,4.46,83.29,84.3,7.6,0,0,9,5.1,2
2764,1,23,82.8,54.42,69.28,69.49,60.18,9.6,52.04,90.41,17.4,1,1,6,6.0,2
2765,0,21,98.45,63.41,48.6,74.28,91.64,0.1,66.43,93.62,20.1,1,1,9,6.3,1
2766,0,21,75.45,79.32,96.15,73.3,80.06,3.36,98.24,90.46,15.0,1,1,8,6.8,3
2767,0,24,88.1,61.15,85.06,65.83,56.26,1.64,51.77,61.21,15.2,0,1,2,4.2,1
2768,0,20,,53.35,98.78,69.94,57.09,3.34,77.64,80.61,5.9,0,1,1,6.8,2
2769,1,22,,97.16,82.4,56.32,98.81,3.83,73.0,93.21,24.1,0,1,3,7.6,2
2770,0,22,95.32,85.56,45.53,96.38,98.85,2.2,62.84,66.25,28.8,0,1,1,6.8,1
2771,0,20,81.07,44.89,75.82,95.56,56.59,9.34,90.25,65.64,21.6,0,1,6,5.1,2
2772,1,22,67.38,79.83,68.72,83.23,76.1,6.02,81.68,62.88,18.9,1,1,2,8.6,3
2773,0,19,,78.87,97.17,66.08,70.79,7.72,63.84,56.44,6.1,0,1,1,6.8,1
2774,1,23,,75.13,54.82,65.79,70.84,5.58,56.64,82.12,16.3,0,1,8,8.0,1
